id,category,sub_category,lat,lon,geometry,cluster
457504367,accomodation,house,28.5387626,77.20753140000001,POINT (28.5387626 77.20753140000001),1
457504368,accomodation,house,28.538869899999998,77.2074688,POINT (28.5388699 77.2074688),1
457504369,accomodation,house,28.5388977,77.2075681,POINT (28.5388977 77.2075681),1
457504370,accomodation,house,28.538899600000004,77.2074415,POINT (28.5388996 77.2074415),1
473648297,accomodation,house,28.686525399999997,77.1849179,POINT (28.6865254 77.1849179),1
473648298,accomodation,house,28.686603700000003,77.185016,POINT (28.6866037 77.185016),1
473648299,accomodation,house,28.6864609,77.1849877,POINT (28.6864609 77.18498769999999),1
473648300,accomodation,house,28.686518900000003,77.1850814,POINT (28.6865189 77.1850814),1
473648301,accomodation,house,28.686678000000004,77.1851066,POINT (28.686678 77.1851066),1
473648302,accomodation,house,28.686589299999998,77.18519429999999,POINT (28.6865893 77.18519429999999),1
473648303,accomodation,house,28.686801899999995,77.1852717,POINT (28.6868019 77.1852717),1
473648304,accomodation,house,28.6867066,77.1853564,POINT (28.6867066 77.1853564),1
473648305,accomodation,house,28.685922899999998,77.1854307,POINT (28.6859229 77.1854307),1
488537263,accomodation,house,28.6288331,77.2128435,POINT (28.6288331 77.21284350000001),1
488537265,accomodation,house,28.6288452,77.2127052,POINT (28.6288452 77.2127052),1
489105601,accomodation,house,28.6782521,77.1738704,POINT (28.6782521 77.1738704),1
489115899,accomodation,house,28.678113399999997,77.17392509999999,POINT (28.6781134 77.17392509999999),1
489115900,accomodation,house,28.677928700000002,77.17409659999998,POINT (28.6779287 77.17409659999998),1
489115901,accomodation,house,28.6777413,77.17372879999999,POINT (28.6777413 77.17372879999999),1
489115902,accomodation,house,28.677866100000003,77.17366640000002,POINT (28.6778661 77.17366640000002),1
489115903,accomodation,house,28.677845899999998,77.1737365,POINT (28.6778459 77.1737365),1
489115904,accomodation,house,28.677845899999998,77.1737813,POINT (28.6778459 77.1737813),1
489115905,accomodation,house,28.677845899999998,77.1738389,POINT (28.6778459 77.17383890000001),1
489115906,accomodation,house,28.677923,77.17371429999999,POINT (28.677923 77.17371429999999),1
489115907,accomodation,house,28.677900899999997,77.1737805,POINT (28.6779009 77.17378050000001),1
509131737,accomodation,house,28.669509499999997,77.2055515,POINT (28.6695095 77.2055515),1
509131738,accomodation,house,28.6694786,77.2055926,POINT (28.6694786 77.2055926),1
545600675,accomodation,house,28.6488036,77.1676254,POINT (28.6488036 77.16762540000001),1
583794882,accomodation,house,28.708782399999997,77.1225644,POINT (28.7087824 77.1225644),1
584138397,accomodation,house,28.709547399999998,77.1225578,POINT (28.7095474 77.1225578),1
584139102,accomodation,house,28.7094251,77.1227339,POINT (28.7094251 77.1227339),1
584139103,accomodation,house,28.7093213,77.12289140000001,POINT (28.7093213 77.12289140000001),1
584139105,accomodation,house,28.7091895,77.1230772,POINT (28.7091895 77.1230772),1
584139107,accomodation,house,28.7090608,77.1232579,POINT (28.7090608 77.1232579),1
586154919,accomodation,house,28.548577299999998,77.2339085,POINT (28.5485773 77.2339085),1
612822671,accomodation,house,28.629460499999997,77.2159803,POINT (28.6294605 77.2159803),1
612822674,accomodation,house,28.6287751,77.21252199999999,POINT (28.6287751 77.21252199999999),1
646940178,accomodation,house,28.570177,77.2342593,POINT (28.570177 77.23425930000001),1
653235964,accomodation,house,28.6324739,77.28519440000001,POINT (28.6324739 77.28519440000001),1
653235965,accomodation,house,28.6326559,77.2852922,POINT (28.6326559 77.2852922),1
653235966,accomodation,house,28.632519399999996,77.2844795,POINT (28.6325194 77.2844795),1
653235972,accomodation,house,28.632089399999998,77.2851941,POINT (28.6320894 77.2851941),1
653235974,accomodation,house,28.6317282,77.2855629,POINT (28.6317282 77.2855629),1
653702719,accomodation,house,28.6323817,77.2844013,POINT (28.6323817 77.2844013),1
653702720,accomodation,house,28.6323429,77.2843155,POINT (28.6323429 77.28431550000001),1
653702721,accomodation,house,28.632311100000003,77.28425109999999,POINT (28.6323111 77.28425109999999),1
653702722,accomodation,house,28.6322734,77.28416800000001,POINT (28.6322734 77.28416800000001),1
653702723,accomodation,house,28.6322087,77.2840137,POINT (28.6322087 77.2840137),1
653702724,accomodation,house,28.6321545,77.283893,POINT (28.6321545 77.28389300000001),1
656563661,accomodation,house,28.5219077,77.2063619,POINT (28.5219077 77.2063619),1
659518483,accomodation,house,28.507526300000002,77.19695820000001,POINT (28.5075263 77.19695820000001),1
660994969,accomodation,house,28.570094800000003,77.23900909999999,POINT (28.5700948 77.23900909999999),1
661716709,accomodation,house,28.5687203,77.2488582,POINT (28.5687203 77.2488582),1
661716710,accomodation,house,28.568553700000002,77.24865679999999,POINT (28.5685537 77.24865679999999),1
661716712,accomodation,house,28.568651199999998,77.2488009,POINT (28.5686512 77.24880090000001),1
664477740,accomodation,house,28.5075673,77.19602409999999,POINT (28.5075673 77.19602409999999),1
665357000,accomodation,house,28.5678262,77.2481494,POINT (28.5678262 77.2481494),1
666028663,accomodation,house,28.5073739,77.1957253,POINT (28.5073739 77.19572530000001),1
666422591,accomodation,house,28.510821500000002,77.19884,POINT (28.5108215 77.19884),1
666425191,accomodation,house,28.5068174,77.1952579,POINT (28.5068174 77.1952579),1
666425192,accomodation,house,28.506977000000003,77.1952594,POINT (28.506977 77.1952594),1
666425194,accomodation,house,28.5068332,77.19546679999999,POINT (28.5068332 77.19546679999999),1
667114972,accomodation,house,28.567236699999995,77.16189109999999,POINT (28.5672367 77.16189109999999),1
667114973,accomodation,house,28.567006699999997,77.16144399999999,POINT (28.5670067 77.16144399999999),1
667114975,accomodation,house,28.567118100000005,77.1616641,POINT (28.56711810000001 77.1616641),1
667114981,accomodation,house,28.5660182,77.1616138,POINT (28.5660182 77.1616138),1
667114984,accomodation,house,28.5661476,77.16153249999999,POINT (28.5661476 77.16153249999999),1
669476780,accomodation,house,28.538368699999996,77.2118057,POINT (28.5383687 77.2118057),1
669490414,accomodation,house,28.508638,77.196968,POINT (28.508638 77.196968),1
670175799,accomodation,house,28.568046000000002,77.1628762,POINT (28.568046 77.1628762),1
670175802,accomodation,house,28.568162100000006,77.16212309999999,POINT (28.56816210000001 77.16212309999999),1
670175804,accomodation,house,28.5675228,77.1623777,POINT (28.5675228 77.16237769999999),1
670774240,accomodation,house,28.568763300000004,77.24902320000001,POINT (28.5687633 77.24902320000001),1
670967270,accomodation,house,28.567625399999997,77.24879720000001,POINT (28.5676254 77.24879720000001),1
671124261,accomodation,house,28.5672527,77.249425,POINT (28.5672527 77.249425),1
680557139,accomodation,house,28.684728999999997,77.29001650000001,POINT (28.684729 77.29001650000001),1
680557141,accomodation,house,28.6847876,77.2900105,POINT (28.6847876 77.29001049999999),1
680557143,accomodation,house,28.6848386,77.2899829,POINT (28.6848386 77.2899829),1
684786196,accomodation,house,28.5070321,77.1961661,POINT (28.5070321 77.1961661),1
684786198,accomodation,house,28.5069782,77.19641429999999,POINT (28.5069782 77.19641429999999),1
684788892,accomodation,house,28.507184499999997,77.1954719,POINT (28.5071845 77.1954719),1
684788893,accomodation,house,28.5068815,77.1952584,POINT (28.5068815 77.1952584),1
684788894,accomodation,house,28.507327000000004,77.19547209999999,POINT (28.507327 77.19547209999999),1
684788896,accomodation,house,28.5068909,77.19546679999999,POINT (28.5068909 77.19546679999999),1
687407649,accomodation,house,28.684932699999997,77.2897374,POINT (28.6849327 77.28973740000001),1
687407650,accomodation,house,28.6848291,77.2898313,POINT (28.6848291 77.2898313),1
691044043,accomodation,house,28.6849499,77.2899861,POINT (28.6849499 77.28998609999999),1
693171864,accomodation,house,28.565867200000003,77.161716,POINT (28.5658672 77.161716),1
719661175,accomodation,house,28.5456017,77.19973470000001,POINT (28.5456017 77.19973470000001),1
721897435,accomodation,house,28.567926399999997,77.2476397,POINT (28.5679264 77.24763969999999),1
721897437,accomodation,house,28.5680539,77.24770459999999,POINT (28.5680539 77.24770459999999),1
722512298,accomodation,house,28.568740299999998,77.2478026,POINT (28.5687403 77.2478026),1
723115200,accomodation,house,28.5672708,77.2483245,POINT (28.5672708 77.2483245),1
728081725,accomodation,house,28.6278286,77.2346289,POINT (28.6278286 77.2346289),1
154199337,accomodation,residential,28.676130199999996,77.1125026,POINT (28.6761302 77.1125026),1
154199339,accomodation,residential,28.6759792,77.11231059999999,POINT (28.6759792 77.11231059999999),1
154199340,accomodation,residential,28.6759102,77.1126115,POINT (28.6759102 77.1126115),1
190323376,accomodation,residential,28.559663,77.2179752,POINT (28.559663 77.2179752),1
190323377,accomodation,residential,28.5598077,77.21781740000002,POINT (28.5598077 77.21781740000002),1
190323378,accomodation,residential,28.5599961,77.217766,POINT (28.5599961 77.217766),1
190323379,accomodation,residential,28.5600869,77.2175841,POINT (28.5600869 77.2175841),1
190323380,accomodation,residential,28.5602184,77.2174452,POINT (28.5602184 77.2174452),1
190323381,accomodation,residential,28.560317600000005,77.2173257,POINT (28.5603176 77.2173257),1
190323383,accomodation,residential,28.560508000000002,77.2172165,POINT (28.560508 77.21721650000001),1
190323384,accomodation,residential,28.560600300000004,77.21707909999999,POINT (28.5606003 77.21707909999999),1
190323385,accomodation,residential,28.560734399999998,77.21699559999999,POINT (28.5607344 77.21699559999999),1
190323386,accomodation,residential,28.560880600000004,77.2168118,POINT (28.5608806 77.2168118),1
190323387,accomodation,residential,28.5609858,77.21669320000001,POINT (28.5609858 77.21669320000001),1
190323388,accomodation,residential,28.5611757,77.21657409999999,POINT (28.5611757 77.21657409999999),1
190323389,accomodation,residential,28.561425300000003,77.2164475,POINT (28.5614253 77.2164475),1
190323390,accomodation,residential,28.5610542,77.21600440000002,POINT (28.5610542 77.21600440000002),1
190323391,accomodation,residential,28.561178899999998,77.2161637,POINT (28.5611789 77.2161637),1
190323392,accomodation,residential,28.5609799,77.21581390000001,POINT (28.5609799 77.21581390000001),1
190323393,accomodation,residential,28.5612831,77.2163294,POINT (28.5612831 77.21632940000001),1
256266967,accomodation,residential,28.5481391,77.18790600000001,POINT (28.5481391 77.18790600000001),1
300053032,accomodation,residential,28.748343699999996,77.1277427,POINT (28.7483437 77.1277427),1
311699483,accomodation,residential,37.4305911,-120.7819827,POINT (37.4305911 -120.7819827),1
311712802,accomodation,residential,37.4310362,-120.7722794,POINT (37.4310362 -120.7722794),1
311712855,accomodation,residential,37.4311966,-120.77261850000001,POINT (37.4311966 -120.7726185),1
311712865,accomodation,residential,37.4306252,-120.77224620000001,POINT (37.4306252 -120.7722462),1
311712897,accomodation,residential,37.431191999999996,-120.7722121,POINT (37.431192 -120.7722121),1
311712991,accomodation,residential,37.4308872,-120.77261659999999,POINT (37.4308872 -120.7726166),1
311714293,accomodation,residential,37.43084210000001,-120.7808841,POINT (37.43084210000001 -120.7808841),1
311714527,accomodation,residential,37.4306972,-120.78183490000002,POINT (37.4306972 -120.7818349),1
311714761,accomodation,residential,37.430328499999995,-120.7819372,POINT (37.43032849999999 -120.7819372),1
311715156,accomodation,residential,37.4310076,-120.78140069999999,POINT (37.4310076 -120.7814007),1
311715711,accomodation,residential,37.4311086,-120.7812508,POINT (37.4311086 -120.7812508),1
311716178,accomodation,residential,37.4305278,-120.7810202,POINT (37.4305278 -120.7810202),1
311716754,accomodation,residential,37.42987,-120.7816337,POINT (37.42987 -120.7816337),1
311717542,accomodation,residential,37.4307795,-120.7806631,POINT (37.4307795 -120.7806631),1
311718135,accomodation,residential,37.4308812,-120.7815768,POINT (37.4308812 -120.7815768),1
311718746,accomodation,residential,37.431243200000004,-120.7810676,POINT (37.4312432 -120.7810676),1
311718965,accomodation,residential,37.4304668,-120.7808003,POINT (37.4304668 -120.7808003),1
311719218,accomodation,residential,37.4306064,-120.7806094,POINT (37.4306064 -120.7806094),1
311719430,accomodation,residential,37.430267,-120.78118880000001,POINT (37.430267 -120.7811888),1
311720756,accomodation,residential,37.4307025,-120.781075,POINT (37.4307025 -120.781075),1
311721038,accomodation,residential,37.430467,-120.7814134,POINT (37.430467 -120.7814134),1
311721610,accomodation,residential,37.4299925,-120.7814584,POINT (37.4299925 -120.7814584),1
311722664,accomodation,residential,37.4309368,-120.7814815,POINT (37.4309368 -120.7814815),1
311722846,accomodation,residential,37.430066499999995,-120.78167990000001,POINT (37.4300665 -120.7816799),1
314370908,accomodation,residential,28.605886100000003,77.3099658,POINT (28.6058861 77.3099658),1
340393112,accomodation,residential,28.5917435,77.22414599999999,POINT (28.5917435 77.22414599999999),1
340393113,accomodation,residential,28.5918109,77.2250145,POINT (28.5918109 77.2250145),1
340393114,accomodation,residential,28.5919303,77.22588540000001,POINT (28.5919303 77.22588540000001),1
340393115,accomodation,residential,28.592017499999997,77.226759,POINT (28.5920175 77.226759),1
340393116,accomodation,residential,28.5921082,77.22753890000001,POINT (28.5921082 77.22753890000001),1
340393117,accomodation,residential,28.592172899999998,77.22825040000001,POINT (28.5921729 77.22825040000001),1
340393118,accomodation,residential,28.5925976,77.22406590000001,POINT (28.5925976 77.22406590000001),1
340393119,accomodation,residential,28.592673100000003,77.2249785,POINT (28.5926731 77.22497850000001),1
340393120,accomodation,residential,28.5927657,77.2258425,POINT (28.5927657 77.2258425),1
340393121,accomodation,residential,28.592874600000005,77.2267582,POINT (28.59287460000001 77.22675820000001),1
340393122,accomodation,residential,28.592949100000006,77.2275209,POINT (28.59294910000001 77.2275209),1
340393123,accomodation,residential,28.5930468,77.22822559999999,POINT (28.5930468 77.22822559999999),1
340393124,accomodation,residential,28.5939317,77.2282017,POINT (28.5939317 77.2282017),1
340393125,accomodation,residential,28.593862899999994,77.22749190000002,POINT (28.59386289999999 77.22749190000002),1
340393126,accomodation,residential,28.593788899999996,77.22671940000001,POINT (28.5937889 77.22671940000001),1
340393127,accomodation,residential,28.5936703,77.2258377,POINT (28.5936703 77.2258377),1
340393128,accomodation,residential,28.593587199999998,77.224949,POINT (28.5935872 77.224949),1
340393129,accomodation,residential,28.593501,77.224035,POINT (28.593501 77.224035),1
340393130,accomodation,residential,28.594424699999998,77.224124,POINT (28.5944247 77.224124),1
340393131,accomodation,residential,28.594477299999998,77.2248915,POINT (28.5944773 77.2248915),1
340393132,accomodation,residential,28.595394899999995,77.2248315,POINT (28.5953949 77.22483149999999),1
340393133,accomodation,residential,28.5953005,77.2239626,POINT (28.5953005 77.22396259999999),1
340393134,accomodation,residential,28.5960961,77.2239012,POINT (28.5960961 77.2239012),1
340393136,accomodation,residential,28.596509899999997,77.2273336,POINT (28.5965099 77.22733359999999),1
340393137,accomodation,residential,28.596515500000002,77.22806170000001,POINT (28.5965155 77.22806170000001),1
340393138,accomodation,residential,28.5956966,77.22806920000001,POINT (28.5956966 77.22806920000001),1
340393139,accomodation,residential,28.595671199999998,77.22737430000001,POINT (28.5956712 77.22737430000001),1
340393140,accomodation,residential,28.594739299999997,77.2274015,POINT (28.5947393 77.2274015),1
340393141,accomodation,residential,28.5948439,77.2281137,POINT (28.5948439 77.22811369999999),1
340393730,accomodation,residential,28.550571100000003,77.1695283,POINT (28.5505711 77.1695283),1
340393757,accomodation,residential,28.5503643,77.1693647,POINT (28.5503643 77.1693647),1
340393778,accomodation,residential,28.550162899999997,77.16919709999999,POINT (28.5501629 77.16919709999999),1
340394235,accomodation,residential,28.5974723,77.2245135,POINT (28.5974723 77.2245135),1
340394236,accomodation,residential,28.597794399999994,77.225197,POINT (28.59779439999999 77.22519699999999),1
340394237,accomodation,residential,28.598166600000003,77.2259325,POINT (28.5981666 77.2259325),1
340394242,accomodation,residential,28.598654999999997,77.2265518,POINT (28.598655 77.2265518),1
349820526,accomodation,residential,28.5679654,77.159777,POINT (28.5679654 77.15977700000001),1
349826491,accomodation,residential,28.5689618,77.16082309999999,POINT (28.5689618 77.16082309999999),1
349826528,accomodation,residential,28.5686098,77.1601755,POINT (28.5686098 77.16017549999999),1
349828832,accomodation,residential,28.5706094,77.1623801,POINT (28.5706094 77.16238009999999),1
349828883,accomodation,residential,28.569283000000002,77.160547,POINT (28.569283 77.16054699999999),1
349837062,accomodation,residential,28.5685645,77.15977020000001,POINT (28.5685645 77.15977020000001),1
349967149,accomodation,residential,28.5682381,77.1622559,POINT (28.5682381 77.16225590000001),1
349967152,accomodation,residential,28.565942800000002,77.1616596,POINT (28.5659428 77.16165959999999),1
349967153,accomodation,residential,28.5669817,77.1600438,POINT (28.5669817 77.1600438),1
349967154,accomodation,residential,28.566041700000003,77.16126690000002,POINT (28.5660417 77.16126690000002),1
349967155,accomodation,residential,28.566137800000003,77.1606824,POINT (28.5661378 77.1606824),1
349967164,accomodation,residential,28.5665748,77.16038859999999,POINT (28.5665748 77.16038859999999),1
349967168,accomodation,residential,28.566247999999998,77.1605761,POINT (28.566248 77.1605761),1
349967174,accomodation,residential,28.566551899999997,77.1598982,POINT (28.5665519 77.1598982),1
349967180,accomodation,residential,28.5663439,77.161038,POINT (28.5663439 77.161038),1
349967188,accomodation,residential,28.5664184,77.1604886,POINT (28.5664184 77.16048859999999),1
349967197,accomodation,residential,28.568506,77.16199959999999,POINT (28.568506 77.16199959999999),1
349967209,accomodation,residential,28.5671105,77.1593627,POINT (28.5671105 77.1593627),1
349967213,accomodation,residential,28.5674406,77.16006709999999,POINT (28.5674406 77.16006709999999),1
349967221,accomodation,residential,28.5654369,77.1611652,POINT (28.5654369 77.1611652),1
349967237,accomodation,residential,28.5659849,77.1607728,POINT (28.5659849 77.1607728),1
349967240,accomodation,residential,28.568028700000003,77.1611198,POINT (28.5680287 77.16111979999999),1
349971669,accomodation,residential,28.564704,77.1616815,POINT (28.564704 77.1616815),1
349971670,accomodation,residential,28.564975800000003,77.1614956,POINT (28.5649758 77.16149559999999),1
350006540,accomodation,residential,28.565414500000003,77.1661652,POINT (28.5654145 77.16616519999999),1
350006615,accomodation,residential,28.5607479,77.162728,POINT (28.5607479 77.162728),1
350006622,accomodation,residential,28.567118100000005,77.16108220000001,POINT (28.56711810000001 77.16108220000001),1
350006626,accomodation,residential,28.567322100000002,77.1614453,POINT (28.5673221 77.1614453),1
350006627,accomodation,residential,28.567173699999998,77.1611801,POINT (28.5671737 77.1611801),1
350033848,accomodation,residential,28.5611097,77.16270379999999,POINT (28.5611097 77.16270379999999),1
350077251,accomodation,residential,28.5433337,77.2544209,POINT (28.5433337 77.2544209),1
350077320,accomodation,residential,28.543353999999997,77.2547589,POINT (28.543354 77.2547589),1
350077420,accomodation,residential,28.5434455,77.2541599,POINT (28.5434455 77.2541599),1
350078909,accomodation,residential,28.566850899999995,77.1606168,POINT (28.5668509 77.1606168),1
350079009,accomodation,residential,28.569002899999997,77.1636189,POINT (28.5690029 77.1636189),1
350079055,accomodation,residential,28.5678502,77.16445859999999,POINT (28.5678502 77.16445859999999),1
350079082,accomodation,residential,28.5683243,77.1641555,POINT (28.5683243 77.16415550000001),1
350079137,accomodation,residential,28.567562699999996,77.1648124,POINT (28.5675627 77.1648124),1
350079155,accomodation,residential,28.5680262,77.16424649999999,POINT (28.5680262 77.16424649999999),1
350079250,accomodation,residential,28.566636199999998,77.16386170000001,POINT (28.5666362 77.16386170000001),1
350079253,accomodation,residential,28.568813399999996,77.16378359999999,POINT (28.5688134 77.16378359999999),1
350079329,accomodation,residential,28.566445399999996,77.16344790000001,POINT (28.5664454 77.16344790000001),1
350079346,accomodation,residential,28.5686335,77.1623321,POINT (28.5686335 77.1623321),1
350079364,accomodation,residential,28.5620834,77.1631841,POINT (28.5620834 77.1631841),1
350079369,accomodation,residential,28.5665064,77.1653474,POINT (28.5665064 77.1653474),1
350079380,accomodation,residential,28.566978999999996,77.16085809999998,POINT (28.566979 77.16085809999998),1
350554908,accomodation,residential,28.570837400000002,77.1475778,POINT (28.5708374 77.14757779999999),1
350554909,accomodation,residential,28.571043100000004,77.1477786,POINT (28.5710431 77.1477786),1
350554910,accomodation,residential,28.570590399999997,77.1474378,POINT (28.5705904 77.14743780000001),1
350554921,accomodation,residential,28.5708934,77.14809040000002,POINT (28.5708934 77.14809040000002),1
350554922,accomodation,residential,28.570229600000005,77.14809040000002,POINT (28.5702296 77.14809040000002),1
350554926,accomodation,residential,28.570501699999998,77.1483368,POINT (28.5705017 77.1483368),1
350554950,accomodation,residential,28.570010600000003,77.1485743,POINT (28.5700106 77.14857430000001),1
350554963,accomodation,residential,28.5703583,77.1486723,POINT (28.5703583 77.1486723),1
350554984,accomodation,residential,28.568935999999997,77.14797890000001,POINT (28.568936 77.14797890000001),1
350554985,accomodation,residential,28.5685256,77.1487884,POINT (28.5685256 77.1487884),1
350554986,accomodation,residential,28.5683706,77.1492245,POINT (28.5683706 77.1492245),1
350554987,accomodation,residential,28.568215999999996,77.149588,POINT (28.568216 77.14958799999999),1
350554988,accomodation,residential,28.5687511,77.1484259,POINT (28.5687511 77.14842590000001),1
350554989,accomodation,residential,28.569669800000003,77.150075,POINT (28.5696698 77.150075),1
350555048,accomodation,residential,28.5697652,77.1472499,POINT (28.5697652 77.14724990000001),1
350555049,accomodation,residential,28.5699787,77.1467499,POINT (28.5699787 77.1467499),1
350555050,accomodation,residential,28.5702659,77.1470137,POINT (28.5702659 77.1470137),1
350555052,accomodation,residential,28.569628700000003,77.1479595,POINT (28.5696287 77.1479595),1
350555053,accomodation,residential,28.5697767,77.14762459999999,POINT (28.5697767 77.14762459999999),1
350555054,accomodation,residential,28.5697861,77.1492927,POINT (28.5697861 77.1492927),1
350555057,accomodation,residential,28.5690026,77.1475985,POINT (28.5690026 77.1475985),1
350555059,accomodation,residential,28.5691529,77.1472662,POINT (28.5691529 77.1472662),1
350555060,accomodation,residential,28.5699549,77.14891479999999,POINT (28.5699549 77.14891479999999),1
350555061,accomodation,residential,28.5701304,77.1473623,POINT (28.5701304 77.1473623),1
350555064,accomodation,residential,28.5694441,77.14920129999999,POINT (28.5694441 77.14920129999999),1
350555065,accomodation,residential,28.5692773,77.1478608,POINT (28.5692773 77.1478608),1
350555067,accomodation,residential,28.5694789,77.1469842,POINT (28.5694789 77.14698420000001),1
350555071,accomodation,residential,28.569673499999997,77.1486574,POINT (28.5696735 77.1486574),1
350555072,accomodation,residential,28.570538199999998,77.1480017,POINT (28.5705382 77.14800169999999),1
350555074,accomodation,residential,28.569492200000003,77.147369,POINT (28.5694922 77.147369),1
350555075,accomodation,residential,28.569621299999998,77.1466642,POINT (28.5696213 77.1466642),1
350580832,accomodation,residential,28.563688899999995,77.0601396,POINT (28.5636889 77.0601396),1
350593761,accomodation,residential,28.5698767,77.23866290000001,POINT (28.5698767 77.23866290000001),1
350593858,accomodation,residential,28.5656347,77.2374348,POINT (28.5656347 77.2374348),1
351074708,accomodation,residential,28.567842100000004,77.15041070000001,POINT (28.5678421 77.15041070000001),1
351074709,accomodation,residential,28.569308799999998,77.1508572,POINT (28.5693088 77.1508572),1
351074710,accomodation,residential,28.568945000000003,77.15103990000001,POINT (28.568945 77.15103990000001),1
351074711,accomodation,residential,28.569619399999997,77.1504796,POINT (28.5696194 77.1504796),1
351085217,accomodation,residential,28.508792,77.2002069,POINT (28.508792 77.2002069),1
351085269,accomodation,residential,28.508365500000004,77.1983709,POINT (28.5083655 77.1983709),1
351085277,accomodation,residential,28.5072286,77.1969652,POINT (28.5072286 77.19696519999999),1
351085279,accomodation,residential,28.5108086,77.20135440000001,POINT (28.5108086 77.20135440000001),1
351085321,accomodation,residential,28.507287100000003,77.1963704,POINT (28.5072871 77.19637040000001),1
351085323,accomodation,residential,28.5076998,77.1974454,POINT (28.5076998 77.19744540000001),1
351085367,accomodation,residential,28.5090256,77.2003317,POINT (28.5090256 77.20033170000001),1
351085376,accomodation,residential,28.5076733,77.1976711,POINT (28.5076733 77.19767109999999),1
351085389,accomodation,residential,28.5084523,77.19944190000001,POINT (28.5084523 77.19944190000001),1
351085392,accomodation,residential,28.5099369,77.2009156,POINT (28.5099369 77.2009156),1
351085410,accomodation,residential,28.510665799999998,77.2014327,POINT (28.5106658 77.2014327),1
351085420,accomodation,residential,28.5105576,77.2011722,POINT (28.5105576 77.2011722),1
351085457,accomodation,residential,28.5078936,77.1981875,POINT (28.5078936 77.1981875),1
351085468,accomodation,residential,28.507456800000003,77.1959796,POINT (28.5074568 77.1959796),1
351085497,accomodation,residential,28.507463,77.196802,POINT (28.507463 77.19680200000001),1
351085544,accomodation,residential,28.5107462,77.2012788,POINT (28.5107462 77.2012788),1
351085552,accomodation,residential,28.5076731,77.19777690000001,POINT (28.5076731 77.19777690000001),1
351085564,accomodation,residential,28.507524100000005,77.19640150000001,POINT (28.5075241 77.19640150000001),1
351085628,accomodation,residential,28.5082321,77.1983771,POINT (28.5082321 77.1983771),1
351085682,accomodation,residential,28.5109876,77.2014525,POINT (28.5109876 77.2014525),1
351085703,accomodation,residential,28.5081592,77.1995013,POINT (28.5081592 77.19950129999999),1
351085721,accomodation,residential,28.5110501,77.20150600000001,POINT (28.5110501 77.20150600000001),1
351085762,accomodation,residential,28.5078882,77.19837690000001,POINT (28.5078882 77.19837690000001),1
351085765,accomodation,residential,28.5074196,77.1972571,POINT (28.5074196 77.1972571),1
351085795,accomodation,residential,28.5084912,77.1988785,POINT (28.5084912 77.19887850000001),1
351085808,accomodation,residential,28.5106963,77.20124190000001,POINT (28.5106963 77.20124190000001),1
351085840,accomodation,residential,28.510865600000002,77.2014075,POINT (28.5108656 77.2014075),1
351085842,accomodation,residential,28.508445000000002,77.19932209999999,POINT (28.508445 77.19932209999999),1
351085868,accomodation,residential,28.510596500000002,77.20136409999999,POINT (28.5105965 77.20136409999999),1
351085927,accomodation,residential,28.510638300000004,77.2012119,POINT (28.5106383 77.2012119),1
351085948,accomodation,residential,28.5075916,77.19725030000001,POINT (28.5075916 77.19725030000001),1
351085981,accomodation,residential,28.507456899999998,77.19614759999999,POINT (28.5074569 77.19614759999999),1
351086008,accomodation,residential,28.5092935,77.20069699999999,POINT (28.5092935 77.20069699999999),1
351086036,accomodation,residential,28.507461499999998,77.196414,POINT (28.5074615 77.196414),1
351111012,accomodation,residential,28.5086666,77.1978855,POINT (28.5086666 77.1978855),1
351111014,accomodation,residential,28.5095459,77.2000524,POINT (28.5095459 77.2000524),1
351111069,accomodation,residential,28.508130199999997,77.19742600000001,POINT (28.5081302 77.19742600000001),1
351111084,accomodation,residential,28.5085828,77.1978845,POINT (28.5085828 77.1978845),1
351111085,accomodation,residential,28.509250899999998,77.1979461,POINT (28.5092509 77.1979461),1
351111109,accomodation,residential,28.509426300000005,77.1991709,POINT (28.5094263 77.1991709),1
351111113,accomodation,residential,28.5100945,77.1996308,POINT (28.5100945 77.19963079999999),1
351111120,accomodation,residential,28.5092559,77.1988723,POINT (28.5092559 77.1988723),1
351111144,accomodation,residential,28.508012899999997,77.19656459999999,POINT (28.5080129 77.19656459999999),1
351111145,accomodation,residential,28.508999499999998,77.1976769,POINT (28.5089995 77.1976769),1
351111176,accomodation,residential,28.5094322,77.1990128,POINT (28.5094322 77.19901280000001),1
351111196,accomodation,residential,28.508198200000002,77.1963995,POINT (28.5081982 77.1963995),1
351111200,accomodation,residential,28.5093829,77.19985890000001,POINT (28.5093829 77.19985890000001),1
351111206,accomodation,residential,28.508051799999997,77.1974257,POINT (28.5080518 77.1974257),1
351111221,accomodation,residential,28.5115745,77.20084849999999,POINT (28.5115745 77.20084849999999),1
351111244,accomodation,residential,28.510098600000003,77.1998598,POINT (28.5100986 77.1998598),1
351111246,accomodation,residential,28.508687199999997,77.1986962,POINT (28.5086872 77.1986962),1
351111252,accomodation,residential,28.509322700000002,77.19859740000001,POINT (28.5093227 77.19859740000001),1
351111258,accomodation,residential,28.5089645,77.19748680000001,POINT (28.5089645 77.19748680000001),1
351111281,accomodation,residential,28.509480199999995,77.1974551,POINT (28.5094802 77.1974551),1
351111282,accomodation,residential,28.5090405,77.19799090000001,POINT (28.5090405 77.19799090000001),1
