id,category,sub_category,lat,lon
428190902,accomodation,house,28.6631688,77.0902064
428190903,accomodation,house,28.6631552,77.0903075
428190904,accomodation,house,28.6631428,77.0904101
428190905,accomodation,house,28.6631354,77.0905133
428190906,accomodation,house,28.6631244,77.0906109
428190907,accomodation,house,28.663112,77.090705
428190908,accomodation,house,28.6630985,77.0907977
428190909,accomodation,house,28.6630849,77.0908932
428190910,accomodation,house,28.6630739,77.0909887
428190911,accomodation,house,28.6630603,77.0910842
428190912,accomodation,house,28.663048,77.0911826
428190913,accomodation,house,28.6630356,77.0912781
428190914,accomodation,house,28.6630023,77.0897653
428190915,accomodation,house,28.6629925,77.0898608
428190916,accomodation,house,28.6629777,77.0899591
428190917,accomodation,house,28.6629679,77.0900589
428190918,accomodation,house,28.6629568,77.09016
428190919,accomodation,house,28.6629432,77.0902555
428190920,accomodation,house,28.6629308,77.0903553
428190921,accomodation,house,28.662921,77.0904536
428190922,accomodation,house,28.6629087,77.0905505
428190923,accomodation,house,28.6628963,77.090646
428190924,accomodation,house,28.6628828,77.0907443
428190925,accomodation,house,28.6628704,77.0908399
428190926,accomodation,house,28.6628569,77.0909368
428190927,accomodation,house,28.6628446,77.0910337
428190928,accomodation,house,28.6628298,77.0911348
428190929,accomodation,house,28.6628163,77.0912374
428190930,accomodation,house,28.6630738,77.0914607
428190931,accomodation,house,28.66299,77.091448
428190932,accomodation,house,28.662905,77.091434
428190933,accomodation,house,28.6628224,77.0914214
428190934,accomodation,house,28.6627399,77.0914087
428193321,accomodation,house,28.6625694,77.0913589
428193322,accomodation,house,28.6624866,77.0913434
428193323,accomodation,house,28.6624015,77.091335
428193324,accomodation,house,28.6623146,77.0913216
428193325,accomodation,house,28.6622259,77.0913027
428193326,accomodation,house,28.6621322,77.0912851
428193327,accomodation,house,28.6620465,77.0912697
428193328,accomodation,house,28.6619658,77.0912549
428193329,accomodation,house,28.6618807,77.091243
428193330,accomodation,house,28.6617945,77.0912289
428193331,accomodation,house,28.6617094,77.0912184
428193332,accomodation,house,28.6616238,77.0912092
428193333,accomodation,house,28.6615387,77.0911959
428193334,accomodation,house,28.6614574,77.0911811
428193335,accomodation,house,28.6613718,77.0911699
428193336,accomodation,house,28.6625968,77.0911341
428193337,accomodation,house,28.6625134,77.0911222
428193338,accomodation,house,28.6624295,77.0911095
428193339,accomodation,house,28.6623445,77.0910969
428193340,accomodation,house,28.6622595,77.0910842
428193341,accomodation,house,28.662172,77.0910688
428193342,accomodation,house,28.6620857,77.0910548
428193343,accomodation,house,28.6619994,77.0910421
428193344,accomodation,house,28.6619143,77.0910309
428193345,accomodation,house,28.6618269,77.0910168
428193346,accomodation,house,28.6617381,77.0910056
428193347,accomodation,house,28.6616555,77.090993
428193348,accomodation,house,28.6615668,77.0909803
428193349,accomodation,house,28.6614818,77.0909663
428193350,accomodation,house,28.6613992,77.0909536
428196724,accomodation,house,28.6617001,77.0907464
428196725,accomodation,house,28.6617135,77.0906474
428196726,accomodation,house,28.6617233,77.0905505
428196727,accomodation,house,28.6617357,77.0904536
428196728,accomodation,house,28.6617542,77.0903524
428196729,accomodation,house,28.6617664,77.0902527
428196730,accomodation,house,28.6617788,77.0901558
428196731,accomodation,house,28.6617901,77.0900634
428196732,accomodation,house,28.6618023,77.0899706
428196733,accomodation,house,28.6618196,77.0898794
428196734,accomodation,house,28.6618319,77.0897839
428196735,accomodation,house,28.6618455,77.0896883
428196736,accomodation,house,28.6618578,77.0895914
428196737,accomodation,house,28.6615978,77.0898119
428196738,accomodation,house,28.6615892,77.0899074
428196739,accomodation,house,28.6615756,77.0900058
428196740,accomodation,house,28.661562,77.0901027
428196741,accomodation,house,28.6615473,77.090201
428196742,accomodation,house,28.6615361,77.0903092
428196743,accomodation,house,28.6615238,77.0904061
428196744,accomodation,house,28.6615152,77.0905086
428196745,accomodation,house,28.6615016,77.0906182
428196746,accomodation,house,28.661488,77.0907165
428199849,accomodation,house,28.6613372,77.0894947
428199850,accomodation,house,28.6613241,77.0895872
428199851,accomodation,house,28.661313,77.0896757
428199852,accomodation,house,28.6613008,77.089767
428199853,accomodation,house,28.6612909,77.0898541
428199854,accomodation,house,28.6612785,77.0899468
428199855,accomodation,house,28.6612663,77.0900395
428199856,accomodation,house,28.6612539,77.0901406
428199857,accomodation,house,28.6612427,77.0902347
428199858,accomodation,house,28.6612268,77.0903345
428199860,accomodation,house,28.661217,77.0904271
428199861,accomodation,house,28.6612046,77.0905184
428199862,accomodation,house,28.6611541,77.0908724
428199863,accomodation,house,28.6611429,77.0909707
428199864,accomodation,house,28.6611405,77.0894608
428199865,accomodation,house,28.6611294,77.0895493
428199866,accomodation,house,28.6611171,77.0896392
428199867,accomodation,house,28.6611059,77.0897262
428199868,accomodation,house,28.6610937,77.0898133
428199869,accomodation,house,28.6610851,77.0899145
428199870,accomodation,house,28.6610715,77.0900058
428199871,accomodation,house,28.6610566,77.0901069
428199872,accomodation,house,28.6610432,77.090194
428199873,accomodation,house,28.6610332,77.0902895
428199874,accomodation,house,28.6610173,77.0903864
428199875,accomodation,house,28.6610086,77.0904805
428199876,accomodation,house,28.6609951,77.090569
428199877,accomodation,house,28.6609839,77.0906575
428199878,accomodation,house,28.6609717,77.0907502
428199879,accomodation,house,28.6609605,77.0908429
428199880,accomodation,house,28.660947,77.090937
428199881,accomodation,house,28.6608811,77.0911161
428199882,accomodation,house,28.6609754,77.0911323
428199883,accomodation,house,28.6610814,77.0911505
428199884,accomodation,house,28.6611848,77.091166
457504305,accomodation,house,28.5395009,77.2076195
457504307,accomodation,house,28.5394217,77.207623
457504308,accomodation,house,28.5391209,77.2076098
457504309,accomodation,house,28.5394031,77.2075643
457504310,accomodation,house,28.539356,77.2075876
457504312,accomodation,house,28.5393074,77.2075876
457504313,accomodation,house,28.5392625,77.207588
457504315,accomodation,house,28.5392005,77.2076052
457504316,accomodation,house,28.5391585,77.2075045
457504318,accomodation,house,28.5394882,77.2075562
457504319,accomodation,house,28.539487,77.2074928
457504321,accomodation,house,28.5395046,77.2074245
457504322,accomodation,house,28.5394342,77.2074341
457504323,accomodation,house,28.5393735,77.2075131
457504325,accomodation,house,28.5392864,77.2074554
457504327,accomodation,house,28.5393767,77.2074482
457504328,accomodation,house,28.5394697,77.2073666
457504330,accomodation,house,28.5394766,77.2072947
457504332,accomodation,house,28.5394218,77.2072045
457504333,accomodation,house,28.5395074,77.2072324
457504335,accomodation,house,28.5393025,77.2071847
457504336,accomodation,house,28.5393682,77.2072503
457504338,accomodation,house,28.5392763,77.2072571
457504339,accomodation,house,28.5393703,77.2073213
457504340,accomodation,house,28.5392852,77.2073666
457504342,accomodation,house,28.5393749,77.2073793
457504343,accomodation,house,28.53915,77.2072413
457504345,accomodation,house,28.5391627,77.2074277
457504346,accomodation,house,28.5390518,77.2072815
457504347,accomodation,house,28.5390518,77.2073757
457504348,accomodation,house,28.53916,77.2073693
457504350,accomodation,house,28.5390524,77.2075007
457504351,accomodation,house,28.5390536,77.2074232
457504352,accomodation,house,28.5389685,77.2076688
457504354,accomodation,house,28.5389334,77.2077016
457504355,accomodation,house,28.5388684,77.2076482
457504357,accomodation,house,28.5388365,77.2077752
457504358,accomodation,house,28.5389607,77.2078017
457504360,accomodation,house,28.5387327,77.2078083
457504362,accomodation,house,28.5387481,77.207722
457504363,accomodation,house,28.5387583,77.2076351
457504364,accomodation,house,28.5389353,77.2074912
457504365,accomodation,house,28.538956,77.2073142
457504366,accomodation,house,28.5388268,77.2074669
457504367,accomodation,house,28.5387626,77.2075314
457504368,accomodation,house,28.5388699,77.2074688
457504369,accomodation,house,28.5388977,77.2075681
457504370,accomodation,house,28.5388996,77.2074415
473648297,accomodation,house,28.6865254,77.1849179
473648298,accomodation,house,28.6866037,77.185016
473648299,accomodation,house,28.6864609,77.1849877
473648300,accomodation,house,28.6865189,77.1850814
473648301,accomodation,house,28.686678,77.1851066
473648302,accomodation,house,28.6865893,77.1851943
473648303,accomodation,house,28.6868019,77.1852717
473648304,accomodation,house,28.6867066,77.1853564
473648305,accomodation,house,28.6859229,77.1854307
488537263,accomodation,house,28.6288331,77.2128435
488537265,accomodation,house,28.6288452,77.2127052
489105601,accomodation,house,28.6782521,77.1738704
489115899,accomodation,house,28.6781134,77.1739251
489115900,accomodation,house,28.6779287,77.1740966
489115901,accomodation,house,28.6777413,77.1737288
489115902,accomodation,house,28.6778661,77.1736664
489115903,accomodation,house,28.6778459,77.1737365
489115904,accomodation,house,28.6778459,77.1737813
489115905,accomodation,house,28.6778459,77.1738389
489115906,accomodation,house,28.677923,77.1737143
489115907,accomodation,house,28.6779009,77.1737805
509131737,accomodation,house,28.6695095,77.2055515
509131738,accomodation,house,28.6694786,77.2055926
545600675,accomodation,house,28.6488036,77.1676254
583794882,accomodation,house,28.7087824,77.1225644
584138397,accomodation,house,28.7095474,77.1225578
584139102,accomodation,house,28.7094251,77.1227339
584139103,accomodation,house,28.7093213,77.1228914
584139105,accomodation,house,28.7091895,77.1230772
584139107,accomodation,house,28.7090608,77.1232579
586154919,accomodation,house,28.5485773,77.2339085
612822671,accomodation,house,28.6294605,77.2159803
612822674,accomodation,house,28.6287751,77.212522
646940178,accomodation,house,28.570177,77.2342593
653235964,accomodation,house,28.6324739,77.2851944
653235965,accomodation,house,28.6326559,77.2852922
653235966,accomodation,house,28.6325194,77.2844795
653235972,accomodation,house,28.6320894,77.2851941
653235974,accomodation,house,28.6317282,77.2855629
653702719,accomodation,house,28.6323817,77.2844013
653702720,accomodation,house,28.6323429,77.2843155
653702721,accomodation,house,28.6323111,77.2842511
653702722,accomodation,house,28.6322734,77.284168
653702723,accomodation,house,28.6322087,77.2840137
653702724,accomodation,house,28.6321545,77.283893
656563661,accomodation,house,28.5219077,77.2063619
659518483,accomodation,house,28.5075263,77.1969582
660994969,accomodation,house,28.5700948,77.2390091
661716709,accomodation,house,28.5687203,77.2488582
661716710,accomodation,house,28.5685537,77.2486568
661716712,accomodation,house,28.5686512,77.2488009
664477740,accomodation,house,28.5075673,77.1960241
665357000,accomodation,house,28.5678262,77.2481494
666028663,accomodation,house,28.5073739,77.1957253
666422591,accomodation,house,28.5108215,77.19884
666425191,accomodation,house,28.5068174,77.1952579
666425192,accomodation,house,28.506977,77.1952594
666425194,accomodation,house,28.5068332,77.1954668
667114972,accomodation,house,28.5672367,77.1618911
667114973,accomodation,house,28.5670067,77.161444
667114975,accomodation,house,28.5671181,77.1616641
667114981,accomodation,house,28.5660182,77.1616138
667114984,accomodation,house,28.5661476,77.1615325
669476780,accomodation,house,28.5383687,77.2118057
669490414,accomodation,house,28.508638,77.196968
670175799,accomodation,house,28.568046,77.1628762
670175802,accomodation,house,28.5681621,77.1621231
670175804,accomodation,house,28.5675228,77.1623777
670774240,accomodation,house,28.5687633,77.2490232
670967270,accomodation,house,28.5676254,77.2487972
671124261,accomodation,house,28.5672527,77.249425
680557139,accomodation,house,28.684729,77.2900165
680557141,accomodation,house,28.6847876,77.2900105
680557143,accomodation,house,28.6848386,77.2899829
684786196,accomodation,house,28.5070321,77.1961661
684786198,accomodation,house,28.5069782,77.1964143
684788892,accomodation,house,28.5071845,77.1954719
684788893,accomodation,house,28.5068815,77.1952584
684788894,accomodation,house,28.507327,77.1954721
684788896,accomodation,house,28.5068909,77.1954668
687407649,accomodation,house,28.6849327,77.2897374
687407650,accomodation,house,28.6848291,77.2898313
691044043,accomodation,house,28.6849499,77.2899861
693171864,accomodation,house,28.5658672,77.161716
719661175,accomodation,house,28.5456017,77.1997347
721897435,accomodation,house,28.5679264,77.2476397
721897437,accomodation,house,28.5680539,77.2477046
722512298,accomodation,house,28.5687403,77.2478026
723115200,accomodation,house,28.5672708,77.2483245
728081725,accomodation,house,28.6278286,77.2346289
154199337,accomodation,residential,28.6761302,77.1125026
154199339,accomodation,residential,28.6759792,77.1123106
154199340,accomodation,residential,28.6759102,77.1126115
190323376,accomodation,residential,28.559663,77.2179752
190323377,accomodation,residential,28.5598077,77.2178174
190323378,accomodation,residential,28.5599961,77.217766
190323379,accomodation,residential,28.5600869,77.2175841
190323380,accomodation,residential,28.5602184,77.2174452
190323381,accomodation,residential,28.5603176,77.2173257
190323383,accomodation,residential,28.560508,77.2172165
190323384,accomodation,residential,28.5606003,77.2170791
190323385,accomodation,residential,28.5607344,77.2169956
190323386,accomodation,residential,28.5608806,77.2168118
190323387,accomodation,residential,28.5609858,77.2166932
190323388,accomodation,residential,28.5611757,77.2165741
190323389,accomodation,residential,28.5614253,77.2164475
190323390,accomodation,residential,28.5610542,77.2160044
190323391,accomodation,residential,28.5611789,77.2161637
190323392,accomodation,residential,28.5609799,77.2158139
190323393,accomodation,residential,28.5612831,77.2163294
256266967,accomodation,residential,28.5481391,77.187906
300053032,accomodation,residential,28.7483437,77.1277427
311699483,accomodation,residential,37.4305911,-120.7819827
311712802,accomodation,residential,37.4310362,-120.7722794
311712855,accomodation,residential,37.4311966,-120.7726185
311712865,accomodation,residential,37.4306252,-120.7722462
311712897,accomodation,residential,37.431192,-120.7722121
311712991,accomodation,residential,37.4308872,-120.7726166
311714293,accomodation,residential,37.4308421,-120.7808841
311714527,accomodation,residential,37.4306972,-120.7818349
311714761,accomodation,residential,37.4303285,-120.7819372
311715156,accomodation,residential,37.4310076,-120.7814007
311715711,accomodation,residential,37.4311086,-120.7812508
311716178,accomodation,residential,37.4305278,-120.7810202
311716754,accomodation,residential,37.42987,-120.7816337
311717542,accomodation,residential,37.4307795,-120.7806631
311718135,accomodation,residential,37.4308812,-120.7815768
311718746,accomodation,residential,37.4312432,-120.7810676
311718965,accomodation,residential,37.4304668,-120.7808003
311719218,accomodation,residential,37.4306064,-120.7806094
311719430,accomodation,residential,37.430267,-120.7811888
311720756,accomodation,residential,37.4307025,-120.781075
311721038,accomodation,residential,37.430467,-120.7814134
311721610,accomodation,residential,37.4299925,-120.7814584
311722664,accomodation,residential,37.4309368,-120.7814815
311722846,accomodation,residential,37.4300665,-120.7816799
314370908,accomodation,residential,28.6058861,77.3099658
340393112,accomodation,residential,28.5917435,77.224146
340393113,accomodation,residential,28.5918109,77.2250145
340393114,accomodation,residential,28.5919303,77.2258854
340393115,accomodation,residential,28.5920175,77.226759
340393116,accomodation,residential,28.5921082,77.2275389
340393117,accomodation,residential,28.5921729,77.2282504
340393118,accomodation,residential,28.5925976,77.2240659
340393119,accomodation,residential,28.5926731,77.2249785
340393120,accomodation,residential,28.5927657,77.2258425
340393121,accomodation,residential,28.5928746,77.2267582
340393122,accomodation,residential,28.5929491,77.2275209
340393123,accomodation,residential,28.5930468,77.2282256
340393124,accomodation,residential,28.5939317,77.2282017
340393125,accomodation,residential,28.5938629,77.2274919
340393126,accomodation,residential,28.5937889,77.2267194
340393127,accomodation,residential,28.5936703,77.2258377
340393128,accomodation,residential,28.5935872,77.224949
340393129,accomodation,residential,28.593501,77.224035
340393130,accomodation,residential,28.5944247,77.224124
340393131,accomodation,residential,28.5944773,77.2248915
340393132,accomodation,residential,28.5953949,77.2248315
340393133,accomodation,residential,28.5953005,77.2239626
340393134,accomodation,residential,28.5960961,77.2239012
340393136,accomodation,residential,28.5965099,77.2273336
340393137,accomodation,residential,28.5965155,77.2280617
340393138,accomodation,residential,28.5956966,77.2280692
340393139,accomodation,residential,28.5956712,77.2273743
340393140,accomodation,residential,28.5947393,77.2274015
340393141,accomodation,residential,28.5948439,77.2281137
340393730,accomodation,residential,28.5505711,77.1695283
340393757,accomodation,residential,28.5503643,77.1693647
340393778,accomodation,residential,28.5501629,77.1691971
340394235,accomodation,residential,28.5974723,77.2245135
340394236,accomodation,residential,28.5977944,77.225197
340394237,accomodation,residential,28.5981666,77.2259325
340394242,accomodation,residential,28.598655,77.2265518
349820526,accomodation,residential,28.5679654,77.159777
349826491,accomodation,residential,28.5689618,77.1608231
349826528,accomodation,residential,28.5686098,77.1601755
349828832,accomodation,residential,28.5706094,77.1623801
349828883,accomodation,residential,28.569283,77.160547
349837062,accomodation,residential,28.5685645,77.1597702
349967149,accomodation,residential,28.5682381,77.1622559
349967152,accomodation,residential,28.5659428,77.1616596
349967153,accomodation,residential,28.5669817,77.1600438
349967154,accomodation,residential,28.5660417,77.1612669
349967155,accomodation,residential,28.5661378,77.1606824
349967164,accomodation,residential,28.5665748,77.1603886
349967168,accomodation,residential,28.566248,77.1605761
349967174,accomodation,residential,28.5665519,77.1598982
349967180,accomodation,residential,28.5663439,77.161038
349967188,accomodation,residential,28.5664184,77.1604886
349967197,accomodation,residential,28.568506,77.1619996
349967209,accomodation,residential,28.5671105,77.1593627
349967213,accomodation,residential,28.5674406,77.1600671
349967221,accomodation,residential,28.5654369,77.1611652
349967237,accomodation,residential,28.5659849,77.1607728
349967240,accomodation,residential,28.5680287,77.1611198
349971669,accomodation,residential,28.564704,77.1616815
349971670,accomodation,residential,28.5649758,77.1614956
350006540,accomodation,residential,28.5654145,77.1661652
350006615,accomodation,residential,28.5607479,77.162728
350006622,accomodation,residential,28.5671181,77.1610822
350006626,accomodation,residential,28.5673221,77.1614453
350006627,accomodation,residential,28.5671737,77.1611801
350033848,accomodation,residential,28.5611097,77.1627038
350077251,accomodation,residential,28.5433337,77.2544209
350077320,accomodation,residential,28.543354,77.2547589
350077420,accomodation,residential,28.5434455,77.2541599
350078909,accomodation,residential,28.5668509,77.1606168
350079009,accomodation,residential,28.5690029,77.1636189
350079055,accomodation,residential,28.5678502,77.1644586
350079082,accomodation,residential,28.5683243,77.1641555
350079137,accomodation,residential,28.5675627,77.1648124
350079155,accomodation,residential,28.5680262,77.1642465
350079250,accomodation,residential,28.5666362,77.1638617
350079253,accomodation,residential,28.5688134,77.1637836
350079329,accomodation,residential,28.5664454,77.1634479
350079346,accomodation,residential,28.5686335,77.1623321
350079364,accomodation,residential,28.5620834,77.1631841
350079369,accomodation,residential,28.5665064,77.1653474
350079380,accomodation,residential,28.566979,77.1608581
350554908,accomodation,residential,28.5708374,77.1475778
350554909,accomodation,residential,28.5710431,77.1477786
350554910,accomodation,residential,28.5705904,77.1474378
350554921,accomodation,residential,28.5708934,77.1480904
350554922,accomodation,residential,28.5702296,77.1480904
350554926,accomodation,residential,28.5705017,77.1483368
350554950,accomodation,residential,28.5700106,77.1485743
350554963,accomodation,residential,28.5703583,77.1486723
350554984,accomodation,residential,28.568936,77.1479789
350554985,accomodation,residential,28.5685256,77.1487884
350554986,accomodation,residential,28.5683706,77.1492245
350554987,accomodation,residential,28.568216,77.149588
350554988,accomodation,residential,28.5687511,77.1484259
350554989,accomodation,residential,28.5696698,77.150075
350555048,accomodation,residential,28.5697652,77.1472499
350555049,accomodation,residential,28.5699787,77.1467499
350555050,accomodation,residential,28.5702659,77.1470137
350555052,accomodation,residential,28.5696287,77.1479595
350555053,accomodation,residential,28.5697767,77.1476246
350555054,accomodation,residential,28.5697861,77.1492927
350555057,accomodation,residential,28.5690026,77.1475985
350555059,accomodation,residential,28.5691529,77.1472662
350555060,accomodation,residential,28.5699549,77.1489148
350555061,accomodation,residential,28.5701304,77.1473623
350555064,accomodation,residential,28.5694441,77.1492013
350555065,accomodation,residential,28.5692773,77.1478608
350555067,accomodation,residential,28.5694789,77.1469842
350555071,accomodation,residential,28.5696735,77.1486574
350555072,accomodation,residential,28.5705382,77.1480017
350555074,accomodation,residential,28.5694922,77.147369
350555075,accomodation,residential,28.5696213,77.1466642
350580832,accomodation,residential,28.5636889,77.0601396
350593761,accomodation,residential,28.5698767,77.2386629
350593858,accomodation,residential,28.5656347,77.2374348
351074708,accomodation,residential,28.5678421,77.1504107
351074709,accomodation,residential,28.5693088,77.1508572
351074710,accomodation,residential,28.568945,77.1510399
351074711,accomodation,residential,28.5696194,77.1504796
351085217,accomodation,residential,28.508792,77.2002069
351085269,accomodation,residential,28.5083655,77.1983709
351085277,accomodation,residential,28.5072286,77.1969652
351085279,accomodation,residential,28.5108086,77.2013544
351085321,accomodation,residential,28.5072871,77.1963704
351085323,accomodation,residential,28.5076998,77.1974454
351085367,accomodation,residential,28.5090256,77.2003317
351085376,accomodation,residential,28.5076733,77.1976711
351085389,accomodation,residential,28.5084523,77.1994419
351085392,accomodation,residential,28.5099369,77.2009156
351085410,accomodation,residential,28.5106658,77.2014327
351085420,accomodation,residential,28.5105576,77.2011722
351085457,accomodation,residential,28.5078936,77.1981875
351085468,accomodation,residential,28.5074568,77.1959796
351085497,accomodation,residential,28.507463,77.196802
351085544,accomodation,residential,28.5107462,77.2012788
351085552,accomodation,residential,28.5076731,77.1977769
351085564,accomodation,residential,28.5075241,77.1964015
351085628,accomodation,residential,28.5082321,77.1983771
351085682,accomodation,residential,28.5109876,77.2014525
351085703,accomodation,residential,28.5081592,77.1995013
351085721,accomodation,residential,28.5110501,77.201506
351085762,accomodation,residential,28.5078882,77.1983769
351085765,accomodation,residential,28.5074196,77.1972571
351085795,accomodation,residential,28.5084912,77.1988785
351085808,accomodation,residential,28.5106963,77.2012419
351085840,accomodation,residential,28.5108656,77.2014075
351085842,accomodation,residential,28.508445,77.1993221
351085868,accomodation,residential,28.5105965,77.2013641
351085927,accomodation,residential,28.5106383,77.2012119
351085948,accomodation,residential,28.5075916,77.1972503
351085981,accomodation,residential,28.5074569,77.1961476
351086008,accomodation,residential,28.5092935,77.200697
351086036,accomodation,residential,28.5074615,77.196414
351111012,accomodation,residential,28.5086666,77.1978855
351111014,accomodation,residential,28.5095459,77.2000524
351111069,accomodation,residential,28.5081302,77.197426
351111084,accomodation,residential,28.5085828,77.1978845
351111085,accomodation,residential,28.5092509,77.1979461
351111109,accomodation,residential,28.5094263,77.1991709
351111113,accomodation,residential,28.5100945,77.1996308
351111120,accomodation,residential,28.5092559,77.1988723
351111144,accomodation,residential,28.5080129,77.1965646
351111145,accomodation,residential,28.5089995,77.1976769
351111176,accomodation,residential,28.5094322,77.1990128
351111196,accomodation,residential,28.5081982,77.1963995
351111200,accomodation,residential,28.5093829,77.1998589
351111206,accomodation,residential,28.5080518,77.1974257
351111221,accomodation,residential,28.5115745,77.2008485
351111244,accomodation,residential,28.5100986,77.1998598
351111246,accomodation,residential,28.5086872,77.1986962
351111252,accomodation,residential,28.5093227,77.1985974
351111258,accomodation,residential,28.5089645,77.1974868
351111281,accomodation,residential,28.5094802,77.1974551
351111282,accomodation,residential,28.5090405,77.1979909
351111284,accomodation,residential,28.5115197,77.201573
351111290,accomodation,residential,28.5100009,77.1998542
351111293,accomodation,residential,28.5081714,77.1978961
351111301,accomodation,residential,28.5083627,77.1979156
351111329,accomodation,residential,28.508111,77.1965634
351111335,accomodation,residential,28.5081037,77.1963972
351111339,accomodation,residential,28.5097002,77.1998646
351111356,accomodation,residential,28.50911,77.1983116
351111364,accomodation,residential,28.5081056,77.1961401
351111388,accomodation,residential,28.5082947,77.1963992
351111397,accomodation,residential,28.5114386,77.2015486
351111421,accomodation,residential,28.5105396,77.1966439
351111426,accomodation,residential,28.5089195,77.1973822
351111439,accomodation,residential,28.5082696,77.196812
351111455,accomodation,residential,28.5078934,77.1972502
351111474,accomodation,residential,28.5085612,77.1981843
351111492,accomodation,residential,28.5089325,77.1977086
351118857,accomodation,residential,28.5119427,77.201528
351118934,accomodation,residential,28.5118642,77.2015179
351118961,accomodation,residential,28.5120221,77.2006987
351119004,accomodation,residential,28.5118202,77.2011052
351119122,accomodation,residential,28.5120166,77.2009556
351134590,accomodation,residential,28.5170939,77.2028823
351134979,accomodation,residential,28.517161,77.2027205
351579890,accomodation,residential,28.5490806,77.2355418
351579915,accomodation,residential,28.5491172,77.2353739
351651378,accomodation,residential,28.5453176,77.2294195
351651385,accomodation,residential,28.5452107,77.2291383
351651425,accomodation,residential,28.5447186,77.2287637
351651432,accomodation,residential,28.5439472,77.2293361
351651480,accomodation,residential,28.5451415,77.229524
351651487,accomodation,residential,28.5450049,77.229586
351651503,accomodation,residential,28.545557,77.2291551
351651506,accomodation,residential,28.5455917,77.2293518
351651510,accomodation,residential,28.5435678,77.2290037
351840830,accomodation,residential,28.5473314,77.1873699
351840840,accomodation,residential,28.5477973,77.1870062
351840844,accomodation,residential,28.5477847,77.1875151
351840845,accomodation,residential,28.5477973,77.1877602
351840851,accomodation,residential,28.5477859,77.1872566
351840941,accomodation,residential,28.5473726,77.187641
352197381,accomodation,residential,28.5693684,77.1607546
352217777,accomodation,residential,28.6845275,77.1327294
352217805,accomodation,residential,28.6849901,77.132373
352217822,accomodation,residential,28.6846144,77.1324722
352217837,accomodation,residential,28.6845667,77.1326165
352248481,accomodation,residential,28.5484788,77.2376088
352248487,accomodation,residential,28.5485047,77.2375042
352248509,accomodation,residential,28.5485399,77.2372298
352248528,accomodation,residential,28.5486924,77.2366602
352248547,accomodation,residential,28.548541,77.2373726
352261321,accomodation,residential,28.5208014,77.2157975
352293895,accomodation,residential,28.5441784,77.2445206
352433780,accomodation,residential,28.5427224,77.2289086
352448416,accomodation,residential,28.5653642,77.1985802
352448512,accomodation,residential,28.5653703,77.1984289
352467560,accomodation,residential,28.5507252,77.2060753
352510585,accomodation,residential,28.5650018,77.2482579
352537969,accomodation,residential,28.5672487,77.2481734
352538008,accomodation,residential,28.5675207,77.2480284
352538033,accomodation,residential,28.567,77.2497077
352538097,accomodation,residential,28.5676167,77.2477862
352541028,accomodation,residential,28.5454583,77.2257384
352541038,accomodation,residential,28.5454447,77.2259146
352541047,accomodation,residential,28.5454458,77.2260143
352541061,accomodation,residential,28.5454349,77.2261078
352541066,accomodation,residential,28.5439798,77.2237002
352541068,accomodation,residential,28.5454817,77.2255484
352541079,accomodation,residential,28.5452103,77.2250152
352541086,accomodation,residential,28.5454619,77.2256481
352541089,accomodation,residential,28.5442744,77.2240034
352541098,accomodation,residential,28.5451267,77.2250014
352541109,accomodation,residential,28.5439247,77.2243349
352541112,accomodation,residential,28.5454261,77.2262037
352541119,accomodation,residential,28.5449453,77.2252314
352541125,accomodation,residential,28.5438092,77.2236363
352541126,accomodation,residential,28.544948,77.2261635
352541143,accomodation,residential,28.5454757,77.2254498
352541150,accomodation,residential,28.54529,77.2250345
352541151,accomodation,residential,28.5451775,77.2257973
352541156,accomodation,residential,28.5434739,77.2238957
352541162,accomodation,residential,28.5452754,77.2252716
352541164,accomodation,residential,28.5451267,77.2261808
352541197,accomodation,residential,28.5442243,77.2243242
352558498,accomodation,residential,28.5655241,77.2384151
352569846,accomodation,residential,28.5425079,77.2288875
352737989,accomodation,residential,28.5690169,77.2488621
352760735,accomodation,residential,28.5450077,77.2288108
352760738,accomodation,residential,28.5421156,77.2312228
352760785,accomodation,residential,28.5440379,77.2303989
352760811,accomodation,residential,28.5444423,77.2262258
352760816,accomodation,residential,28.5447068,77.225509
352760831,accomodation,residential,28.5449727,77.2293047
352760839,accomodation,residential,28.5436551,77.2255805
352760853,accomodation,residential,28.5428572,77.2309194
352760857,accomodation,residential,28.5433454,77.2289651
352760876,accomodation,residential,28.5444663,77.2251821
352760882,accomodation,residential,28.5429519,77.2308671
352760886,accomodation,residential,28.5430541,77.2308188
352760906,accomodation,residential,28.543345,77.2306852
352760913,accomodation,residential,28.5444975,77.2249551
352760922,accomodation,residential,28.5450014,77.229171
352760933,accomodation,residential,28.5445029,77.2254654
352781732,accomodation,residential,28.5204229,77.2156891
352781886,accomodation,residential,28.5205604,77.2157454
352789031,accomodation,residential,28.5190295,77.2153071
352789054,accomodation,residential,28.5202808,77.2156556
352789059,accomodation,residential,28.5209034,77.2158381
352789082,accomodation,residential,28.518751,77.2152576
352789099,accomodation,residential,28.5186433,77.2152056
352789140,accomodation,residential,28.5201587,77.2156365
355452664,accomodation,residential,28.5096807,77.198175
368244880,accomodation,residential,28.5503433,77.2055687
374924033,accomodation,residential,28.5454893,77.204553
378427629,accomodation,residential,28.5668303,77.2485903
378614212,accomodation,residential,28.7084415,77.1495308
